"","Código","Departamento","caracteristica","grupo","observaciones"
"847","11","Retalhuleu","Idioma en el que aprendió a hablar","K'iche'",5179
"848","12","San Marcos","Idioma en el que aprendió a hablar","K'iche'",1254
"849","13","Huehuetenango","Idioma en el que aprendió a hablar","K'iche'",21571
"850","14","Quiché","Idioma en el que aprendió a hablar","K'iche'",474772
"851","15","Baja Verapaz","Idioma en el que aprendió a hablar","K'iche'",665
"852","16","Alta Verapaz","Idioma en el que aprendió a hablar","K'iche'",1858
"853","17","Petén","Idioma en el que aprendió a hablar","K'iche'",2002
"854","18","Izabal","Idioma en el que aprendió a hablar","K'iche'",1156
"855","19","Zacapa","Idioma en el que aprendió a hablar","K'iche'",350
"856","20","Chiquimula","Idioma en el que aprendió a hablar","K'iche'",337
"857","21","Jalapa","Idioma en el que aprendió a hablar","K'iche'",531
"858","22","Jutiapa","Idioma en el que aprendió a hablar","K'iche'",951
"859","1","Guatemala","Idioma en el que aprendió a hablar","Kaqchiquel",80157
"860","2","El Progreso","Idioma en el que aprendió a hablar","Kaqchiquel",175
"861","3","Sacatepéquez","Idioma en el que aprendió a hablar","Kaqchiquel",29961
"862","4","Chimaltenango","Idioma en el que aprendió a hablar","Kaqchiquel",171874
"863","5","Escuintla","Idioma en el que aprendió a hablar","Kaqchiquel",3941
"864","6","Santa Rosa","Idioma en el que aprendió a hablar","Kaqchiquel",1033
"865","7","Sololá","Idioma en el que aprendió a hablar","Kaqchiquel",110380
"866","8","Totonicapán","Idioma en el que aprendió a hablar","Kaqchiquel",420
"867","9","Quetzaltenango","Idioma en el que aprendió a hablar","Kaqchiquel",511
"868","10","Suchitepéquez","Idioma en el que aprendió a hablar","Kaqchiquel",4685
"869","11","Retalhuleu","Idioma en el que aprendió a hablar","Kaqchiquel",303
"870","12","San Marcos","Idioma en el que aprendió a hablar","Kaqchiquel",252
"871","13","Huehuetenango","Idioma en el que aprendió a hablar","Kaqchiquel",354
"872","14","Quiché","Idioma en el que aprendió a hablar","Kaqchiquel",2578
"873","15","Baja Verapaz","Idioma en el que aprendió a hablar","Kaqchiquel",401
"874","16","Alta Verapaz","Idioma en el que aprendió a hablar","Kaqchiquel",1534
"875","17","Petén","Idioma en el que aprendió a hablar","Kaqchiquel",1449
"876","18","Izabal","Idioma en el que aprendió a hablar","Kaqchiquel",301
"877","19","Zacapa","Idioma en el que aprendió a hablar","Kaqchiquel",148
"878","20","Chiquimula","Idioma en el que aprendió a hablar","Kaqchiquel",97
"879","21","Jalapa","Idioma en el que aprendió a hablar","Kaqchiquel",159
"880","22","Jutiapa","Idioma en el que aprendió a hablar","Kaqchiquel",376
"881","1","Guatemala","Idioma en el que aprendió a hablar","Mam",6629
"882","2","El Progreso","Idioma en el que aprendió a hablar","Mam",46
"883","3","Sacatepéquez","Idioma en el que aprendió a hablar","Mam",225
"884","4","Chimaltenango","Idioma en el que aprendió a hablar","Mam",690
"885","5","Escuintla","Idioma en el que aprendió a hablar","Mam",1516
"886","6","Santa Rosa","Idioma en el que aprendió a hablar","Mam",361
"887","7","Sololá","Idioma en el que aprendió a hablar","Mam",174
"888","8","Totonicapán","Idioma en el que aprendió a hablar","Mam",348
"889","9","Quetzaltenango","Idioma en el que aprendió a hablar","Mam",123429
"890","10","Suchitepéquez","Idioma en el que aprendió a hablar","Mam",2444
"891","11","Retalhuleu","Idioma en el que aprendió a hablar","Mam",7123
"892","12","San Marcos","Idioma en el que aprendió a hablar","Mam",173926
"893","13","Huehuetenango","Idioma en el que aprendió a hablar","Mam",266024
"894","14","Quiché","Idioma en el que aprendió a hablar","Mam",4599
"895","15","Baja Verapaz","Idioma en el que aprendió a hablar","Mam",50
"896","16","Alta Verapaz","Idioma en el que aprendió a hablar","Mam",1798
"897","17","Petén","Idioma en el que aprendió a hablar","Mam",921
"898","18","Izabal","Idioma en el que aprendió a hablar","Mam",104
"899","19","Zacapa","Idioma en el que aprendió a hablar","Mam",94
"900","20","Chiquimula","Idioma en el que aprendió a hablar","Mam",39
"901","21","Jalapa","Idioma en el que aprendió a hablar","Mam",33
"902","22","Jutiapa","Idioma en el que aprendió a hablar","Mam",68
"903","1","Guatemala","Idioma en el que aprendió a hablar","Mopan",34
"904","2","El Progreso","Idioma en el que aprendió a hablar","Mopan",0
"905","3","Sacatepéquez","Idioma en el que aprendió a hablar","Mopan",4
"906","4","Chimaltenango","Idioma en el que aprendió a hablar","Mopan",6
"907","5","Escuintla","Idioma en el que aprendió a hablar","Mopan",6
"908","6","Santa Rosa","Idioma en el que aprendió a hablar","Mopan",2
"909","7","Sololá","Idioma en el que aprendió a hablar","Mopan",1
"910","8","Totonicapán","Idioma en el que aprendió a hablar","Mopan",7
"911","9","Quetzaltenango","Idioma en el que aprendió a hablar","Mopan",16
"912","10","Suchitepéquez","Idioma en el que aprendió a hablar","Mopan",3
"913","11","Retalhuleu","Idioma en el que aprendió a hablar","Mopan",2
"914","12","San Marcos","Idioma en el que aprendió a hablar","Mopan",21
"915","13","Huehuetenango","Idioma en el que aprendió a hablar","Mopan",125
"916","14","Quiché","Idioma en el que aprendió a hablar","Mopan",21
"917","15","Baja Verapaz","Idioma en el que aprendió a hablar","Mopan",3
"918","16","Alta Verapaz","Idioma en el que aprendió a hablar","Mopan",67
"919","17","Petén","Idioma en el que aprendió a hablar","Mopan",1680
"920","18","Izabal","Idioma en el que aprendió a hablar","Mopan",7
"921","19","Zacapa","Idioma en el que aprendió a hablar","Mopan",0
"922","20","Chiquimula","Idioma en el que aprendió a hablar","Mopan",1
"923","21","Jalapa","Idioma en el que aprendió a hablar","Mopan",3
"924","22","Jutiapa","Idioma en el que aprendió a hablar","Mopan",2
"925","1","Guatemala","Idioma en el que aprendió a hablar","Poqomam",1663
"926","2","El Progreso","Idioma en el que aprendió a hablar","Poqomam",8
"927","3","Sacatepéquez","Idioma en el que aprendió a hablar","Poqomam",32
"928","4","Chimaltenango","Idioma en el que aprendió a hablar","Poqomam",57
"929","5","Escuintla","Idioma en el que aprendió a hablar","Poqomam",5842
"930","6","Santa Rosa","Idioma en el que aprendió a hablar","Poqomam",22
"931","7","Sololá","Idioma en el que aprendió a hablar","Poqomam",66
"932","8","Totonicapán","Idioma en el que aprendió a hablar","Poqomam",30
"933","9","Quetzaltenango","Idioma en el que aprendió a hablar","Poqomam",26
"934","10","Suchitepéquez","Idioma en el que aprendió a hablar","Poqomam",20
"935","11","Retalhuleu","Idioma en el que aprendió a hablar","Poqomam",19
"936","12","San Marcos","Idioma en el que aprendió a hablar","Poqomam",132
"937","13","Huehuetenango","Idioma en el que aprendió a hablar","Poqomam",161
"938","14","Quiché","Idioma en el que aprendió a hablar","Poqomam",550
"939","15","Baja Verapaz","Idioma en el que aprendió a hablar","Poqomam",68
"940","16","Alta Verapaz","Idioma en el que aprendió a hablar","Poqomam",516
"941","17","Petén","Idioma en el que aprendió a hablar","Poqomam",193
"942","18","Izabal","Idioma en el que aprendió a hablar","Poqomam",67
"943","19","Zacapa","Idioma en el que aprendió a hablar","Poqomam",8
"944","20","Chiquimula","Idioma en el que aprendió a hablar","Poqomam",13
"945","21","Jalapa","Idioma en el que aprendió a hablar","Poqomam",1264
"946","22","Jutiapa","Idioma en el que aprendió a hablar","Poqomam",30
"947","1","Guatemala","Idioma en el que aprendió a hablar","Poqomchi'",1830
"948","2","El Progreso","Idioma en el que aprendió a hablar","Poqomchi'",78
"949","3","Sacatepéquez","Idioma en el que aprendió a hablar","Poqomchi'",139
"950","4","Chimaltenango","Idioma en el que aprendió a hablar","Poqomchi'",161
"951","5","Escuintla","Idioma en el que aprendió a hablar","Poqomchi'",220
"952","6","Santa Rosa","Idioma en el que aprendió a hablar","Poqomchi'",67
"953","7","Sololá","Idioma en el que aprendió a hablar","Poqomchi'",43
"954","8","Totonicapán","Idioma en el que aprendió a hablar","Poqomchi'",73
"955","9","Quetzaltenango","Idioma en el que aprendió a hablar","Poqomchi'",163
"956","10","Suchitepéquez","Idioma en el que aprendió a hablar","Poqomchi'",84
"957","11","Retalhuleu","Idioma en el que aprendió a hablar","Poqomchi'",29
"958","12","San Marcos","Idioma en el que aprendió a hablar","Poqomchi'",118
"959","13","Huehuetenango","Idioma en el que aprendió a hablar","Poqomchi'",171
"960","14","Quiché","Idioma en el que aprendió a hablar","Poqomchi'",17086
"961","15","Baja Verapaz","Idioma en el que aprendió a hablar","Poqomchi'",16796
"962","16","Alta Verapaz","Idioma en el que aprendió a hablar","Poqomchi'",94478
"963","17","Petén","Idioma en el que aprendió a hablar","Poqomchi'",1124
"964","18","Izabal","Idioma en el que aprendió a hablar","Poqomchi'",234
"965","19","Zacapa","Idioma en el que aprendió a hablar","Poqomchi'",51
"966","20","Chiquimula","Idioma en el que aprendió a hablar","Poqomchi'",43
"967","21","Jalapa","Idioma en el que aprendió a hablar","Poqomchi'",32
"968","22","Jutiapa","Idioma en el que aprendió a hablar","Poqomchi'",54
"969","1","Guatemala","Idioma en el que aprendió a hablar","Q'anjob'al",1103
"970","2","El Progreso","Idioma en el que aprendió a hablar","Q'anjob'al",34
"971","3","Sacatepéquez","Idioma en el que aprendió a hablar","Q'anjob'al",206
"972","4","Chimaltenango","Idioma en el que aprendió a hablar","Q'anjob'al",126
"973","5","Escuintla","Idioma en el que aprendió a hablar","Q'anjob'al",162
"974","6","Santa Rosa","Idioma en el que aprendió a hablar","Q'anjob'al",100
"975","7","Sololá","Idioma en el que aprendió a hablar","Q'anjob'al",131
"976","8","Totonicapán","Idioma en el que aprendió a hablar","Q'anjob'al",219
"977","9","Quetzaltenango","Idioma en el que aprendió a hablar","Q'anjob'al",461
"978","10","Suchitepéquez","Idioma en el que aprendió a hablar","Q'anjob'al",150
"979","11","Retalhuleu","Idioma en el que aprendió a hablar","Q'anjob'al",64
"980","12","San Marcos","Idioma en el que aprendió a hablar","Q'anjob'al",128
"981","13","Huehuetenango","Idioma en el que aprendió a hablar","Q'anjob'al",152500
"982","14","Quiché","Idioma en el que aprendió a hablar","Q'anjob'al",9527
"983","15","Baja Verapaz","Idioma en el que aprendió a hablar","Q'anjob'al",2
"984","16","Alta Verapaz","Idioma en el que aprendió a hablar","Q'anjob'al",1098
"985","17","Petén","Idioma en el que aprendió a hablar","Q'anjob'al",212
"986","18","Izabal","Idioma en el que aprendió a hablar","Q'anjob'al",9
"987","19","Zacapa","Idioma en el que aprendió a hablar","Q'anjob'al",3
"988","20","Chiquimula","Idioma en el que aprendió a hablar","Q'anjob'al",5
"989","21","Jalapa","Idioma en el que aprendió a hablar","Q'anjob'al",17
"990","22","Jutiapa","Idioma en el que aprendió a hablar","Q'anjob'al",4
"991","1","Guatemala","Idioma en el que aprendió a hablar","Q'eqchi'",8839
"992","2","El Progreso","Idioma en el que aprendió a hablar","Q'eqchi'",248
"993","3","Sacatepéquez","Idioma en el que aprendió a hablar","Q'eqchi'",281
"994","4","Chimaltenango","Idioma en el que aprendió a hablar","Q'eqchi'",322
"995","5","Escuintla","Idioma en el que aprendió a hablar","Q'eqchi'",568
"996","6","Santa Rosa","Idioma en el que aprendió a hablar","Q'eqchi'",148
"997","7","Sololá","Idioma en el que aprendió a hablar","Q'eqchi'",122
"998","8","Totonicapán","Idioma en el que aprendió a hablar","Q'eqchi'",128
"999","9","Quetzaltenango","Idioma en el que aprendió a hablar","Q'eqchi'",259
"1000","10","Suchitepéquez","Idioma en el que aprendió a hablar","Q'eqchi'",143
"1001","11","Retalhuleu","Idioma en el que aprendió a hablar","Q'eqchi'",46
"1002","12","San Marcos","Idioma en el que aprendió a hablar","Q'eqchi'",179
"1003","13","Huehuetenango","Idioma en el que aprendió a hablar","Q'eqchi'",177
"1004","14","Quiché","Idioma en el que aprendió a hablar","Q'eqchi'",65747
"1005","15","Baja Verapaz","Idioma en el que aprendió a hablar","Q'eqchi'",23777
"1006","16","Alta Verapaz","Idioma en el que aprendió a hablar","Q'eqchi'",809613
"1007","17","Petén","Idioma en el que aprendió a hablar","Q'eqchi'",125067
"1008","18","Izabal","Idioma en el que aprendió a hablar","Q'eqchi'",91051
"1009","19","Zacapa","Idioma en el que aprendió a hablar","Q'eqchi'",195
"1010","20","Chiquimula","Idioma en el que aprendió a hablar","Q'eqchi'",228
"1011","21","Jalapa","Idioma en el que aprendió a hablar","Q'eqchi'",107
"1012","22","Jutiapa","Idioma en el que aprendió a hablar","Q'eqchi'",142
"1013","1","Guatemala","Idioma en el que aprendió a hablar","Sakapulteko",547
"1014","2","El Progreso","Idioma en el que aprendió a hablar","Sakapulteko",0
"1015","3","Sacatepéquez","Idioma en el que aprendió a hablar","Sakapulteko",10
"1016","4","Chimaltenango","Idioma en el que aprendió a hablar","Sakapulteko",19
"1017","5","Escuintla","Idioma en el que aprendió a hablar","Sakapulteko",14
"1018","6","Santa Rosa","Idioma en el que aprendió a hablar","Sakapulteko",10
"1019","7","Sololá","Idioma en el que aprendió a hablar","Sakapulteko",8
"1020","8","Totonicapán","Idioma en el que aprendió a hablar","Sakapulteko",23
"1021","9","Quetzaltenango","Idioma en el que aprendió a hablar","Sakapulteko",27
"1022","10","Suchitepéquez","Idioma en el que aprendió a hablar","Sakapulteko",9
"1023","11","Retalhuleu","Idioma en el que aprendió a hablar","Sakapulteko",2
"1024","12","San Marcos","Idioma en el que aprendió a hablar","Sakapulteko",9
"1025","13","Huehuetenango","Idioma en el que aprendió a hablar","Sakapulteko",75
"1026","14","Quiché","Idioma en el que aprendió a hablar","Sakapulteko",5634
"1027","15","Baja Verapaz","Idioma en el que aprendió a hablar","Sakapulteko",4
"1028","16","Alta Verapaz","Idioma en el que aprendió a hablar","Sakapulteko",77
"1029","17","Petén","Idioma en el que aprendió a hablar","Sakapulteko",13
"1030","18","Izabal","Idioma en el que aprendió a hablar","Sakapulteko",30
"1031","19","Zacapa","Idioma en el que aprendió a hablar","Sakapulteko",5
"1032","20","Chiquimula","Idioma en el que aprendió a hablar","Sakapulteko",0
"1033","21","Jalapa","Idioma en el que aprendió a hablar","Sakapulteko",10
"1034","22","Jutiapa","Idioma en el que aprendió a hablar","Sakapulteko",2
"1035","1","Guatemala","Idioma en el que aprendió a hablar","Sipakapense",147
"1036","2","El Progreso","Idioma en el que aprendió a hablar","Sipakapense",4
"1037","3","Sacatepéquez","Idioma en el que aprendió a hablar","Sipakapense",5
"1038","4","Chimaltenango","Idioma en el que aprendió a hablar","Sipakapense",9
"1039","5","Escuintla","Idioma en el que aprendió a hablar","Sipakapense",7
"1040","6","Santa Rosa","Idioma en el que aprendió a hablar","Sipakapense",5
"1041","7","Sololá","Idioma en el que aprendió a hablar","Sipakapense",9
"1042","8","Totonicapán","Idioma en el que aprendió a hablar","Sipakapense",6
"1043","9","Quetzaltenango","Idioma en el que aprendió a hablar","Sipakapense",27
"1044","10","Suchitepéquez","Idioma en el que aprendió a hablar","Sipakapense",4
"1045","11","Retalhuleu","Idioma en el que aprendió a hablar","Sipakapense",6
"1046","12","San Marcos","Idioma en el que aprendió a hablar","Sipakapense",3823
"1047","13","Huehuetenango","Idioma en el que aprendió a hablar","Sipakapense",43
"1048","14","Quiché","Idioma en el que aprendió a hablar","Sipakapense",25
"1049","15","Baja Verapaz","Idioma en el que aprendió a hablar","Sipakapense",3
"1050","16","Alta Verapaz","Idioma en el que aprendió a hablar","Sipakapense",20
"1051","17","Petén","Idioma en el que aprendió a hablar","Sipakapense",3
"1052","18","Izabal","Idioma en el que aprendió a hablar","Sipakapense",1
"1053","19","Zacapa","Idioma en el que aprendió a hablar","Sipakapense",7
"1054","20","Chiquimula","Idioma en el que aprendió a hablar","Sipakapense",1
"1055","21","Jalapa","Idioma en el que aprendió a hablar","Sipakapense",0
"1056","22","Jutiapa","Idioma en el que aprendió a hablar","Sipakapense",0
"1057","1","Guatemala","Idioma en el que aprendió a hablar","Tektiteko",363
"1058","2","El Progreso","Idioma en el que aprendió a hablar","Tektiteko",11
"1059","3","Sacatepéquez","Idioma en el que aprendió a hablar","Tektiteko",40
"1060","4","Chimaltenango","Idioma en el que aprendió a hablar","Tektiteko",28
"1061","5","Escuintla","Idioma en el que aprendió a hablar","Tektiteko",155
"1062","6","Santa Rosa","Idioma en el que aprendió a hablar","Tektiteko",34
"1063","7","Sololá","Idioma en el que aprendió a hablar","Tektiteko",46
"1064","8","Totonicapán","Idioma en el que aprendió a hablar","Tektiteko",398
"1065","9","Quetzaltenango","Idioma en el que aprendió a hablar","Tektiteko",154
"1066","10","Suchitepéquez","Idioma en el que aprendió a hablar","Tektiteko",88
"1067","11","Retalhuleu","Idioma en el que aprendió a hablar","Tektiteko",37
"1068","12","San Marcos","Idioma en el que aprendió a hablar","Tektiteko",74
"1069","13","Huehuetenango","Idioma en el que aprendió a hablar","Tektiteko",803
"1070","14","Quiché","Idioma en el que aprendió a hablar","Tektiteko",465
"1071","15","Baja Verapaz","Idioma en el que aprendió a hablar","Tektiteko",10
"1072","16","Alta Verapaz","Idioma en el que aprendió a hablar","Tektiteko",25
"1073","17","Petén","Idioma en el que aprendió a hablar","Tektiteko",53
"1074","18","Izabal","Idioma en el que aprendió a hablar","Tektiteko",24
"1075","19","Zacapa","Idioma en el que aprendió a hablar","Tektiteko",29
"1076","20","Chiquimula","Idioma en el que aprendió a hablar","Tektiteko",121
"1077","21","Jalapa","Idioma en el que aprendió a hablar","Tektiteko",23
"1078","22","Jutiapa","Idioma en el que aprendió a hablar","Tektiteko",28
"1079","1","Guatemala","Idioma en el que aprendió a hablar","Tz'utujil",2532
"1080","2","El Progreso","Idioma en el que aprendió a hablar","Tz'utujil",37
"1081","3","Sacatepéquez","Idioma en el que aprendió a hablar","Tz'utujil",195
"1082","4","Chimaltenango","Idioma en el que aprendió a hablar","Tz'utujil",317
"1083","5","Escuintla","Idioma en el que aprendió a hablar","Tz'utujil",430
"1084","6","Santa Rosa","Idioma en el que aprendió a hablar","Tz'utujil",91
"1085","7","Sololá","Idioma en el que aprendió a hablar","Tz'utujil",54942
"1086","8","Totonicapán","Idioma en el que aprendió a hablar","Tz'utujil",58
"1087","9","Quetzaltenango","Idioma en el que aprendió a hablar","Tz'utujil",353
"1088","10","Suchitepéquez","Idioma en el que aprendió a hablar","Tz'utujil",11792
"1089","11","Retalhuleu","Idioma en el que aprendió a hablar","Tz'utujil",130
"1090","12","San Marcos","Idioma en el que aprendió a hablar","Tz'utujil",292
"1091","13","Huehuetenango","Idioma en el que aprendió a hablar","Tz'utujil",141
"1092","14","Quiché","Idioma en el que aprendió a hablar","Tz'utujil",268
"1093","15","Baja Verapaz","Idioma en el que aprendió a hablar","Tz'utujil",35
"1094","16","Alta Verapaz","Idioma en el que aprendió a hablar","Tz'utujil",92
"1095","17","Petén","Idioma en el que aprendió a hablar","Tz'utujil",93
"1096","18","Izabal","Idioma en el que aprendió a hablar","Tz'utujil",90
"1097","19","Zacapa","Idioma en el que aprendió a hablar","Tz'utujil",115
"1098","20","Chiquimula","Idioma en el que aprendió a hablar","Tz'utujil",77
"1099","21","Jalapa","Idioma en el que aprendió a hablar","Tz'utujil",249
"1100","22","Jutiapa","Idioma en el que aprendió a hablar","Tz'utujil",107
"1101","1","Guatemala","Idioma en el que aprendió a hablar","Uspanteko",537
"1102","2","El Progreso","Idioma en el que aprendió a hablar","Uspanteko",13
"1103","3","Sacatepéquez","Idioma en el que aprendió a hablar","Uspanteko",57
"1104","4","Chimaltenango","Idioma en el que aprendió a hablar","Uspanteko",154
"1105","5","Escuintla","Idioma en el que aprendió a hablar","Uspanteko",150
"1106","6","Santa Rosa","Idioma en el que aprendió a hablar","Uspanteko",38
"1107","7","Sololá","Idioma en el que aprendió a hablar","Uspanteko",44
"1108","8","Totonicapán","Idioma en el que aprendió a hablar","Uspanteko",31
"1109","9","Quetzaltenango","Idioma en el que aprendió a hablar","Uspanteko",71
"1110","10","Suchitepéquez","Idioma en el que aprendió a hablar","Uspanteko",81
"1111","11","Retalhuleu","Idioma en el que aprendió a hablar","Uspanteko",39
"1112","12","San Marcos","Idioma en el que aprendió a hablar","Uspanteko",167
"1113","13","Huehuetenango","Idioma en el que aprendió a hablar","Uspanteko",287
"1114","14","Quiché","Idioma en el que aprendió a hablar","Uspanteko",3026
"1115","15","Baja Verapaz","Idioma en el que aprendió a hablar","Uspanteko",15
"1116","16","Alta Verapaz","Idioma en el que aprendió a hablar","Uspanteko",85
"1117","17","Petén","Idioma en el que aprendió a hablar","Uspanteko",26
"1118","18","Izabal","Idioma en el que aprendió a hablar","Uspanteko",30
"1119","19","Zacapa","Idioma en el que aprendió a hablar","Uspanteko",24
"1120","20","Chiquimula","Idioma en el que aprendió a hablar","Uspanteko",21
"1121","21","Jalapa","Idioma en el que aprendió a hablar","Uspanteko",46
"1122","22","Jutiapa","Idioma en el que aprendió a hablar","Uspanteko",183
"1123","1","Guatemala","Idioma en el que aprendió a hablar","Xinka",795
"1124","2","El Progreso","Idioma en el que aprendió a hablar","Xinka",13
"1125","3","Sacatepéquez","Idioma en el que aprendió a hablar","Xinka",98
"1126","4","Chimaltenango","Idioma en el que aprendió a hablar","Xinka",155
"1127","5","Escuintla","Idioma en el que aprendió a hablar","Xinka",174
"1128","6","Santa Rosa","Idioma en el que aprendió a hablar","Xinka",164
"1129","7","Sololá","Idioma en el que aprendió a hablar","Xinka",21
"1130","8","Totonicapán","Idioma en el que aprendió a hablar","Xinka",39
"1131","9","Quetzaltenango","Idioma en el que aprendió a hablar","Xinka",98
"1132","10","Suchitepéquez","Idioma en el que aprendió a hablar","Xinka",102
"1133","11","Retalhuleu","Idioma en el que aprendió a hablar","Xinka",87
"1134","12","San Marcos","Idioma en el que aprendió a hablar","Xinka",192
"1135","13","Huehuetenango","Idioma en el que aprendió a hablar","Xinka",116
"1136","14","Quiché","Idioma en el que aprendió a hablar","Xinka",57
"1137","15","Baja Verapaz","Idioma en el que aprendió a hablar","Xinka",23
"1138","16","Alta Verapaz","Idioma en el que aprendió a hablar","Xinka",28
"1139","17","Petén","Idioma en el que aprendió a hablar","Xinka",52
"1140","18","Izabal","Idioma en el que aprendió a hablar","Xinka",45
"1141","19","Zacapa","Idioma en el que aprendió a hablar","Xinka",72
"1142","20","Chiquimula","Idioma en el que aprendió a hablar","Xinka",43
"1143","21","Jalapa","Idioma en el que aprendió a hablar","Xinka",52
"1144","22","Jutiapa","Idioma en el que aprendió a hablar","Xinka",329
"1145","1","Guatemala","Idioma en el que aprendió a hablar","Garífuna",576
"1146","2","El Progreso","Idioma en el que aprendió a hablar","Garífuna",24
"1147","3","Sacatepéquez","Idioma en el que aprendió a hablar","Garífuna",49
"1148","4","Chimaltenango","Idioma en el que aprendió a hablar","Garífuna",41
"1149","5","Escuintla","Idioma en el que aprendió a hablar","Garífuna",112
"1150","6","Santa Rosa","Idioma en el que aprendió a hablar","Garífuna",51
"1151","7","Sololá","Idioma en el que aprendió a hablar","Garífuna",20
"1152","8","Totonicapán","Idioma en el que aprendió a hablar","Garífuna",11
"1153","9","Quetzaltenango","Idioma en el que aprendió a hablar","Garífuna",81
"1154","10","Suchitepéquez","Idioma en el que aprendió a hablar","Garífuna",58
"1155","11","Retalhuleu","Idioma en el que aprendió a hablar","Garífuna",41
"1156","12","San Marcos","Idioma en el que aprendió a hablar","Garífuna",97
"1157","13","Huehuetenango","Idioma en el que aprendió a hablar","Garífuna",79
"1158","14","Quiché","Idioma en el que aprendió a hablar","Garífuna",18
"1159","15","Baja Verapaz","Idioma en el que aprendió a hablar","Garífuna",18
"1160","16","Alta Verapaz","Idioma en el que aprendió a hablar","Garífuna",19
"1161","17","Petén","Idioma en el que aprendió a hablar","Garífuna",29
"1162","18","Izabal","Idioma en el que aprendió a hablar","Garífuna",1251
"1163","19","Zacapa","Idioma en el que aprendió a hablar","Garífuna",48
"1164","20","Chiquimula","Idioma en el que aprendió a hablar","Garífuna",109
"1165","21","Jalapa","Idioma en el que aprendió a hablar","Garífuna",54
"1166","22","Jutiapa","Idioma en el que aprendió a hablar","Garífuna",70
"1167","1","Guatemala","Idioma en el que aprendió a hablar","Español",2649698
"1168","2","El Progreso","Idioma en el que aprendió a hablar","Español",160662
"1169","3","Sacatepéquez","Idioma en el que aprendió a hablar","Español",270804
"1170","4","Chimaltenango","Idioma en el que aprendió a hablar","Español",372625
"1171","5","Escuintla","Idioma en el que aprendió a hablar","Español",648582
"1172","6","Santa Rosa","Idioma en el que aprendió a hablar","Español",357102
"1173","7","Sololá","Idioma en el que aprendió a hablar","Español",69788
"1174","8","Totonicapán","Idioma en el que aprendió a hablar","Español",106829
"1175","9","Quetzaltenango","Idioma en el que aprendió a hablar","Español",540086
"1176","10","Suchitepéquez","Idioma en el que aprendió a hablar","Español",460687
"1177","11","Retalhuleu","Idioma en el que aprendió a hablar","Español",282052
"1178","12","San Marcos","Idioma en el que aprendió a hablar","Español",742996
"1179","13","Huehuetenango","Idioma en el que aprendió a hablar","Español",416672
"1180","14","Quiché","Idioma en el que aprendió a hablar","Español",148636
"1181","15","Baja Verapaz","Idioma en el que aprendió a hablar","Español",142873
"1182","16","Alta Verapaz","Idioma en el que aprendió a hablar","Español",161220
"1183","17","Petén","Idioma en el que aprendió a hablar","Español",355436
"1184","18","Izabal","Idioma en el que aprendió a hablar","Español",275270
"1185","19","Zacapa","Idioma en el que aprendió a hablar","Español",222822
"1186","20","Chiquimula","Idioma en el que aprendió a hablar","Español",355106
"1187","21","Jalapa","Idioma en el que aprendió a hablar","Español",305255
"1188","22","Jutiapa","Idioma en el que aprendió a hablar","Español",443637
"1189","1","Guatemala","Idioma en el que aprendió a hablar","Inglés",3664
"1190","2","El Progreso","Idioma en el que aprendió a hablar","Inglés",44
"1191","3","Sacatepéquez","Idioma en el que aprendió a hablar","Inglés",679
"1192","4","Chimaltenango","Idioma en el que aprendió a hablar","Inglés",227
"1193","5","Escuintla","Idioma en el que aprendió a hablar","Inglés",177
"1194","6","Santa Rosa","Idioma en el que aprendió a hablar","Inglés",191
"1195","7","Sololá","Idioma en el que aprendió a hablar","Inglés",245
"1196","8","Totonicapán","Idioma en el que aprendió a hablar","Inglés",62
"1197","9","Quetzaltenango","Idioma en el que aprendió a hablar","Inglés",468
"1198","10","Suchitepéquez","Idioma en el que aprendió a hablar","Inglés",123
"1199","11","Retalhuleu","Idioma en el que aprendió a hablar","Inglés",95
"1200","12","San Marcos","Idioma en el que aprendió a hablar","Inglés",246
"1201","13","Huehuetenango","Idioma en el que aprendió a hablar","Inglés",369
"1202","14","Quiché","Idioma en el que aprendió a hablar","Inglés",129
"1203","15","Baja Verapaz","Idioma en el que aprendió a hablar","Inglés",39
"1204","16","Alta Verapaz","Idioma en el que aprendió a hablar","Inglés",122
"1205","17","Petén","Idioma en el que aprendió a hablar","Inglés",333
"1206","18","Izabal","Idioma en el que aprendió a hablar","Inglés",174
"1207","19","Zacapa","Idioma en el que aprendió a hablar","Inglés",100
"1208","20","Chiquimula","Idioma en el que aprendió a hablar","Inglés",103
"1209","21","Jalapa","Idioma en el que aprendió a hablar","Inglés",103
"1210","22","Jutiapa","Idioma en el que aprendió a hablar","Inglés",131
"1211","1","Guatemala","Idioma en el que aprendió a hablar","Señas",445
"1212","2","El Progreso","Idioma en el que aprendió a hablar","Señas",10
"1213","3","Sacatepéquez","Idioma en el que aprendió a hablar","Señas",48
"1214","4","Chimaltenango","Idioma en el que aprendió a hablar","Señas",74
"1215","5","Escuintla","Idioma en el que aprendió a hablar","Señas",96
"1216","6","Santa Rosa","Idioma en el que aprendió a hablar","Señas",39
"1217","7","Sololá","Idioma en el que aprendió a hablar","Señas",41
"1218","8","Totonicapán","Idioma en el que aprendió a hablar","Señas",53
"1219","9","Quetzaltenango","Idioma en el que aprendió a hablar","Señas",113
"1220","10","Suchitepéquez","Idioma en el que aprendió a hablar","Señas",74
