"","Código","Departamento","caracteristica","grupo","observaciones"
"809","17","Petén","Mujeres de 15 años o mas por numero de hijos nacidos","No especificado",10042
"810","18","Izabal","Mujeres de 15 años o mas por numero de hijos nacidos","No especificado",6962
"811","19","Zacapa","Mujeres de 15 años o mas por numero de hijos nacidos","No especificado",7519
"812","20","Chiquimula","Mujeres de 15 años o mas por numero de hijos nacidos","No especificado",9501
"813","21","Jalapa","Mujeres de 15 años o mas por numero de hijos nacidos","No especificado",5513
"814","22","Jutiapa","Mujeres de 15 años o mas por numero de hijos nacidos","No especificado",10812
"815","1","Guatemala","Mujeres de 15 años o mas por numero de hijos sobrevivientes","0",3902
"816","2","El Progreso","Mujeres de 15 años o mas por numero de hijos sobrevivientes","0",175
"817","3","Sacatepéquez","Mujeres de 15 años o mas por numero de hijos sobrevivientes","0",385
"818","4","Chimaltenango","Mujeres de 15 años o mas por numero de hijos sobrevivientes","0",573
"819","5","Escuintla","Mujeres de 15 años o mas por numero de hijos sobrevivientes","0",956
"820","6","Santa Rosa","Mujeres de 15 años o mas por numero de hijos sobrevivientes","0",459
"821","7","Sololá","Mujeres de 15 años o mas por numero de hijos sobrevivientes","0",376
"822","8","Totonicapán","Mujeres de 15 años o mas por numero de hijos sobrevivientes","0",456
"823","9","Quetzaltenango","Mujeres de 15 años o mas por numero de hijos sobrevivientes","0",873
"824","10","Suchitepéquez","Mujeres de 15 años o mas por numero de hijos sobrevivientes","0",643
"825","11","Retalhuleu","Mujeres de 15 años o mas por numero de hijos sobrevivientes","0",442
"826","12","San Marcos","Mujeres de 15 años o mas por numero de hijos sobrevivientes","0",959
"827","13","Huehuetenango","Mujeres de 15 años o mas por numero de hijos sobrevivientes","0",1073
"828","14","Quiché","Mujeres de 15 años o mas por numero de hijos sobrevivientes","0",717
"829","15","Baja Verapaz","Mujeres de 15 años o mas por numero de hijos sobrevivientes","0",287
"830","16","Alta Verapaz","Mujeres de 15 años o mas por numero de hijos sobrevivientes","0",1029
"831","17","Petén","Mujeres de 15 años o mas por numero de hijos sobrevivientes","0",405
"832","18","Izabal","Mujeres de 15 años o mas por numero de hijos sobrevivientes","0",452
"833","19","Zacapa","Mujeres de 15 años o mas por numero de hijos sobrevivientes","0",250
"834","20","Chiquimula","Mujeres de 15 años o mas por numero de hijos sobrevivientes","0",424
"835","21","Jalapa","Mujeres de 15 años o mas por numero de hijos sobrevivientes","0",303
"836","22","Jutiapa","Mujeres de 15 años o mas por numero de hijos sobrevivientes","0",604
"837","1","Guatemala","Mujeres de 15 años o mas por numero de hijos sobrevivientes","1",171852
"838","2","El Progreso","Mujeres de 15 años o mas por numero de hijos sobrevivientes","1",9113
"839","3","Sacatepéquez","Mujeres de 15 años o mas por numero de hijos sobrevivientes","1",16770
"840","4","Chimaltenango","Mujeres de 15 años o mas por numero de hijos sobrevivientes","1",25930
"841","5","Escuintla","Mujeres de 15 años o mas por numero de hijos sobrevivientes","1",37970
"842","6","Santa Rosa","Mujeres de 15 años o mas por numero de hijos sobrevivientes","1",19858
"843","7","Sololá","Mujeres de 15 años o mas por numero de hijos sobrevivientes","1",20187
"844","8","Totonicapán","Mujeres de 15 años o mas por numero de hijos sobrevivientes","1",17733
"845","9","Quetzaltenango","Mujeres de 15 años o mas por numero de hijos sobrevivientes","1",41323
"846","10","Suchitepéquez","Mujeres de 15 años o mas por numero de hijos sobrevivientes","1",26037
"847","11","Retalhuleu","Mujeres de 15 años o mas por numero de hijos sobrevivientes","1",15748
"848","12","San Marcos","Mujeres de 15 años o mas por numero de hijos sobrevivientes","1",44511
"849","13","Huehuetenango","Mujeres de 15 años o mas por numero de hijos sobrevivientes","1",53147
"850","14","Quiché","Mujeres de 15 años o mas por numero de hijos sobrevivientes","1",37134
"851","15","Baja Verapaz","Mujeres de 15 años o mas por numero de hijos sobrevivientes","1",14654
"852","16","Alta Verapaz","Mujeres de 15 años o mas por numero de hijos sobrevivientes","1",53598
"853","17","Petén","Mujeres de 15 años o mas por numero de hijos sobrevivientes","1",25023
"854","18","Izabal","Mujeres de 15 años o mas por numero de hijos sobrevivientes","1",19690
"855","19","Zacapa","Mujeres de 15 años o mas por numero de hijos sobrevivientes","1",12557
"856","20","Chiquimula","Mujeres de 15 años o mas por numero de hijos sobrevivientes","1",19355
"857","21","Jalapa","Mujeres de 15 años o mas por numero de hijos sobrevivientes","1",15730
"858","22","Jutiapa","Mujeres de 15 años o mas por numero de hijos sobrevivientes","1",23978
"859","1","Guatemala","Mujeres de 15 años o mas por numero de hijos sobrevivientes","2",221717
"860","2","El Progreso","Mujeres de 15 años o mas por numero de hijos sobrevivientes","2",10479
"861","3","Sacatepéquez","Mujeres de 15 años o mas por numero de hijos sobrevivientes","2",20460
"862","4","Chimaltenango","Mujeres de 15 años o mas por numero de hijos sobrevivientes","2",27550
"863","5","Escuintla","Mujeres de 15 años o mas por numero de hijos sobrevivientes","2",45563
"864","6","Santa Rosa","Mujeres de 15 años o mas por numero de hijos sobrevivientes","2",22374
"865","7","Sololá","Mujeres de 15 años o mas por numero de hijos sobrevivientes","2",18436
"866","8","Totonicapán","Mujeres de 15 años o mas por numero de hijos sobrevivientes","2",16933
"867","9","Quetzaltenango","Mujeres de 15 años o mas por numero de hijos sobrevivientes","2",43969
"868","10","Suchitepéquez","Mujeres de 15 años o mas por numero de hijos sobrevivientes","2",28298
"869","11","Retalhuleu","Mujeres de 15 años o mas por numero de hijos sobrevivientes","2",17297
"870","12","San Marcos","Mujeres de 15 años o mas por numero de hijos sobrevivientes","2",46043
"871","13","Huehuetenango","Mujeres de 15 años o mas por numero de hijos sobrevivientes","2",50683
"872","14","Quiché","Mujeres de 15 años o mas por numero de hijos sobrevivientes","2",35582
"873","15","Baja Verapaz","Mujeres de 15 años o mas por numero de hijos sobrevivientes","2",14243
"874","16","Alta Verapaz","Mujeres de 15 años o mas por numero de hijos sobrevivientes","2",50838
"875","17","Petén","Mujeres de 15 años o mas por numero de hijos sobrevivientes","2",24620
"876","18","Izabal","Mujeres de 15 años o mas por numero de hijos sobrevivientes","2",21668
"877","19","Zacapa","Mujeres de 15 años o mas por numero de hijos sobrevivientes","2",14615
"878","20","Chiquimula","Mujeres de 15 años o mas por numero de hijos sobrevivientes","2",19661
"879","21","Jalapa","Mujeres de 15 años o mas por numero de hijos sobrevivientes","2",15757
"880","22","Jutiapa","Mujeres de 15 años o mas por numero de hijos sobrevivientes","2",25046
"881","1","Guatemala","Mujeres de 15 años o mas por numero de hijos sobrevivientes","3",184250
"882","2","El Progreso","Mujeres de 15 años o mas por numero de hijos sobrevivientes","3",9083
"883","3","Sacatepéquez","Mujeres de 15 años o mas por numero de hijos sobrevivientes","3",17079
"884","4","Chimaltenango","Mujeres de 15 años o mas por numero de hijos sobrevivientes","3",24708
"885","5","Escuintla","Mujeres de 15 años o mas por numero de hijos sobrevivientes","3",40779
"886","6","Santa Rosa","Mujeres de 15 años o mas por numero de hijos sobrevivientes","3",19722
"887","7","Sololá","Mujeres de 15 años o mas por numero de hijos sobrevivientes","3",14928
"888","8","Totonicapán","Mujeres de 15 años o mas por numero de hijos sobrevivientes","3",14250
"889","9","Quetzaltenango","Mujeres de 15 años o mas por numero de hijos sobrevivientes","3",39335
"890","10","Suchitepéquez","Mujeres de 15 años o mas por numero de hijos sobrevivientes","3",26923
"891","11","Retalhuleu","Mujeres de 15 años o mas por numero de hijos sobrevivientes","3",16368
"892","12","San Marcos","Mujeres de 15 años o mas por numero de hijos sobrevivientes","3",43012
"893","13","Huehuetenango","Mujeres de 15 años o mas por numero de hijos sobrevivientes","3",44793
"894","14","Quiché","Mujeres de 15 años o mas por numero de hijos sobrevivientes","3",29848
"895","15","Baja Verapaz","Mujeres de 15 años o mas por numero de hijos sobrevivientes","3",12564
"896","16","Alta Verapaz","Mujeres de 15 años o mas por numero de hijos sobrevivientes","3",41003
"897","17","Petén","Mujeres de 15 años o mas por numero de hijos sobrevivientes","3",20130
"898","18","Izabal","Mujeres de 15 años o mas por numero de hijos sobrevivientes","3",18967
"899","19","Zacapa","Mujeres de 15 años o mas por numero de hijos sobrevivientes","3",12651
"900","20","Chiquimula","Mujeres de 15 años o mas por numero de hijos sobrevivientes","3",16724
"901","21","Jalapa","Mujeres de 15 años o mas por numero de hijos sobrevivientes","3",13331
"902","22","Jutiapa","Mujeres de 15 años o mas por numero de hijos sobrevivientes","3",22201
"903","1","Guatemala","Mujeres de 15 años o mas por numero de hijos sobrevivientes","4",95246
"904","2","El Progreso","Mujeres de 15 años o mas por numero de hijos sobrevivientes","4",5547
"905","3","Sacatepéquez","Mujeres de 15 años o mas por numero de hijos sobrevivientes","4",9450
"906","4","Chimaltenango","Mujeres de 15 años o mas por numero de hijos sobrevivientes","4",17271
"907","5","Escuintla","Mujeres de 15 años o mas por numero de hijos sobrevivientes","4",23443
"908","6","Santa Rosa","Mujeres de 15 años o mas por numero de hijos sobrevivientes","4",12757
"909","7","Sololá","Mujeres de 15 años o mas por numero de hijos sobrevivientes","4",11243
"910","8","Totonicapán","Mujeres de 15 años o mas por numero de hijos sobrevivientes","4",11223
"911","9","Quetzaltenango","Mujeres de 15 años o mas por numero de hijos sobrevivientes","4",25353
"912","10","Suchitepéquez","Mujeres de 15 años o mas por numero de hijos sobrevivientes","4",17173
"913","11","Retalhuleu","Mujeres de 15 años o mas por numero de hijos sobrevivientes","4",10220
"914","12","San Marcos","Mujeres de 15 años o mas por numero de hijos sobrevivientes","4",31575
"915","13","Huehuetenango","Mujeres de 15 años o mas por numero de hijos sobrevivientes","4",34307
"916","14","Quiché","Mujeres de 15 años o mas por numero de hijos sobrevivientes","4",24392
"917","15","Baja Verapaz","Mujeres de 15 años o mas por numero de hijos sobrevivientes","4",9060
"918","16","Alta Verapaz","Mujeres de 15 años o mas por numero de hijos sobrevivientes","4",30279
"919","17","Petén","Mujeres de 15 años o mas por numero de hijos sobrevivientes","4",14216
"920","18","Izabal","Mujeres de 15 años o mas por numero de hijos sobrevivientes","4",11332
"921","19","Zacapa","Mujeres de 15 años o mas por numero de hijos sobrevivientes","4",7303
"922","20","Chiquimula","Mujeres de 15 años o mas por numero de hijos sobrevivientes","4",11748
"923","21","Jalapa","Mujeres de 15 años o mas por numero de hijos sobrevivientes","4",9441
"924","22","Jutiapa","Mujeres de 15 años o mas por numero de hijos sobrevivientes","4",15072
"925","1","Guatemala","Mujeres de 15 años o mas por numero de hijos sobrevivientes","5 o más",112537
"926","2","El Progreso","Mujeres de 15 años o mas por numero de hijos sobrevivientes","5 o más",10746
"927","3","Sacatepéquez","Mujeres de 15 años o mas por numero de hijos sobrevivientes","5 o más",16761
"928","4","Chimaltenango","Mujeres de 15 años o mas por numero de hijos sobrevivientes","5 o más",43892
"929","5","Escuintla","Mujeres de 15 años o mas por numero de hijos sobrevivientes","5 o más",37447
"930","6","Santa Rosa","Mujeres de 15 años o mas por numero de hijos sobrevivientes","5 o más",25409
"931","7","Sololá","Mujeres de 15 años o mas por numero de hijos sobrevivientes","5 o más",30700
"932","8","Totonicapán","Mujeres de 15 años o mas por numero de hijos sobrevivientes","5 o más",32872
"933","9","Quetzaltenango","Mujeres de 15 años o mas por numero de hijos sobrevivientes","5 o más",51940
"934","10","Suchitepéquez","Mujeres de 15 años o mas por numero de hijos sobrevivientes","5 o más",36440
"935","11","Retalhuleu","Mujeres de 15 años o mas por numero de hijos sobrevivientes","5 o más",21534
"936","12","San Marcos","Mujeres de 15 años o mas por numero de hijos sobrevivientes","5 o más",81698
"937","13","Huehuetenango","Mujeres de 15 años o mas por numero de hijos sobrevivientes","5 o más",92467
"938","14","Quiché","Mujeres de 15 años o mas por numero de hijos sobrevivientes","5 o más",77236
"939","15","Baja Verapaz","Mujeres de 15 años o mas por numero de hijos sobrevivientes","5 o más",22368
"940","16","Alta Verapaz","Mujeres de 15 años o mas por numero de hijos sobrevivientes","5 o más",87603
"941","17","Petén","Mujeres de 15 años o mas por numero de hijos sobrevivientes","5 o más",38498
"942","18","Izabal","Mujeres de 15 años o mas por numero de hijos sobrevivientes","5 o más",25850
"943","19","Zacapa","Mujeres de 15 años o mas por numero de hijos sobrevivientes","5 o más",14662
"944","20","Chiquimula","Mujeres de 15 años o mas por numero de hijos sobrevivientes","5 o más",29499
"945","21","Jalapa","Mujeres de 15 años o mas por numero de hijos sobrevivientes","5 o más",25829
"946","22","Jutiapa","Mujeres de 15 años o mas por numero de hijos sobrevivientes","5 o más",35171
