text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
RT @BoosandSpirits: In honor of #Halloween tomorrow we have released a Very Spooky Special episode!🎃 Vanessa and Bailie are reading eerie c…,FALSE,0,NA,2019-10-30T18:58:06Z,FALSE,NA,1189617489321353216,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WeTheListenerz,25,TRUE,FALSE,NA,NA
RT @minibambam97: เจ้าพวกก้อน 7  #Halloween #GOT7 @GOT7Official https://t.co/chpvzltFBc,FALSE,0,NA,2019-10-30T18:58:05Z,FALSE,NA,1189617488402636800,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",skuskusD,5212,TRUE,FALSE,NA,NA
The sickest serial killers▲When psycho calls girlfriend “Ma”▲ Why sex in a van=death▲How Halloween went from Charli… https://t.co/ewTjLYEWXU,FALSE,0,NA,2019-10-30T18:58:05Z,TRUE,NA,1189617487484088322,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ThatLARRYSHOW,1,FALSE,FALSE,NA,NA
"RT @Lynndeeee: #Halloween: Perfect Time to Watch ""Creepshow"" https://t.co/S75brwJurn #CreepShow #Entertainment #OnTheBlog",FALSE,0,NA,2019-10-30T18:58:05Z,FALSE,NA,1189617486934806528,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",anuncomplife,5,TRUE,FALSE,NA,NA
"RT @thegreathackdoc: It's scary because it's true.

This #Halloween it's time to watch real #HorrorMovies.

Don't get tricked.
#TheGreatHac…",FALSE,0,NA,2019-10-30T18:58:05Z,FALSE,NA,1189617484644663301,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cloud1240,8,TRUE,FALSE,NA,NA
"RT @ErichWhiteside: Happy #halloween #WritingCommunity

Here's a treat from #wattpad #paidstories. An anthology of #ScaryStories that will…",FALSE,0,NA,2019-10-30T18:58:04Z,FALSE,NA,1189617484346740736,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CrystalAScherer,8,TRUE,FALSE,NA,NA
"@WBIndiaChannel H
#AQuietPlace #hollywood #halloween #Contest",FALSE,0,TuShahRukh,2019-10-30T18:58:04Z,FALSE,1189617371624828928,1189617481469480961,2811964452,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TuShahRukh,0,FALSE,FALSE,NA,NA
"RT @bbbbyu14: 늦은김에 그냥올리는.....해피할로윈~
#Halloween https://t.co/xGeqYdtW9b",FALSE,0,NA,2019-10-30T18:58:04Z,FALSE,NA,1189617481331171328,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RandomUserKenny,21,TRUE,FALSE,NA,NA
"RT @NintendoNYC: Stop by Thursday, 10/31 in your costume on #Halloween and receive a sweet treat from your friends at #NintendoNYC! https:/…",FALSE,0,NA,2019-10-30T18:58:04Z,FALSE,NA,1189617481104670720,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PRyugen,49,TRUE,FALSE,NA,NA
Doo Doo Doo Doo Doo Doo #Halloween #Hallowod I have no clue how I'm going to Overhead Squat in this costume. lol,FALSE,0,NA,2019-10-30T18:58:04Z,FALSE,NA,1189617481041829889,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",QuoteTheMiller,0,FALSE,FALSE,NA,NA
RT @Wernerrama: wtf is going on @fischerAppelt office? #halloween2019 #halloween https://t.co/nCKGIV95Zq,FALSE,0,NA,2019-10-30T18:58:03Z,FALSE,NA,1189617479410159616,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",p_bfeld,1,TRUE,FALSE,NA,NA
"RT @ToBeYourLover: What would happened if we all dressed up like it was Halloween everyday? 

Win this @ToBeYourLover #Halloween #Giveaway:…",FALSE,0,NA,2019-10-30T18:58:03Z,FALSE,NA,1189617478953033735,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NikkiLove4200,3,TRUE,FALSE,NA,NA
RT @PopCrave: .@NickiMinaj and her husband slay #Halloween costume as Chucky and Tiffany. 🔪 https://t.co/8vtCoTiXBz,FALSE,0,NA,2019-10-30T18:58:03Z,FALSE,NA,1189617478848208897,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Duarte_Nuno19,93,TRUE,FALSE,NA,NA
RT @techeblog: NASA showcases image of Jack-o'-lantern sun for Halloween. https://t.co/tWbQ8uMaUO #nasa #space #photography #halloween http…,FALSE,0,NA,2019-10-30T18:58:03Z,FALSE,NA,1189617477224927232,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mc_hicham1,9,TRUE,FALSE,NA,NA
RT @IglesiadeSatan: Preparen las brujerías. #halloween2019 #Halloween https://t.co/OnqAOZTY0E,FALSE,0,NA,2019-10-30T18:58:03Z,FALSE,NA,1189617476713226241,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JackyDNA,19,TRUE,FALSE,NA,NA
"RT @BTS__Europe: Happy happy Halloween everyone 🥴🌹
Hope you will have thrilling morning, an astonishing afternoon and a hauntingly good eve…",FALSE,0,NA,2019-10-30T18:58:02Z,FALSE,NA,1189617475354349569,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lyra_you,135,TRUE,FALSE,NA,NA
"It might be #halloween tomorrow, but the holidays are here...https://t.co/p4tBHFntbf",FALSE,0,NA,2019-10-30T18:58:02Z,FALSE,NA,1189617475182194688,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ilsafragrances,0,FALSE,FALSE,NA,NA
"If you don’t wish to be bothered by trick or treaters this #Halloween, print off our ‘No trick or treaters' poster… https://t.co/ulQWsutiTd",FALSE,0,NA,2019-10-30T18:58:02Z,TRUE,NA,1189617474226012161,NA,"<a href=""https://orlo.tech"" rel=""nofollow"">Orlo</a>",wiltscouncil,0,FALSE,FALSE,NA,NA
"RT @buitengebieden_: Can’t.. stop.. laughing.. 😂

#Halloween https://t.co/JcjP6EUfuX",FALSE,0,NA,2019-10-30T18:58:02Z,FALSE,NA,1189617473173233666,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lynngales1,305,TRUE,FALSE,NA,NA
"Happy Halloween with young Greg from Steven Universe. He so CUTEEEE!!

#Greg #StevenUniverse #FanArt #Halloween https://t.co/QRLU29hYzB",FALSE,2,NA,2019-10-30T18:58:02Z,FALSE,NA,1189617472938205184,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ramz_nutto,1,FALSE,FALSE,NA,NA
"From slashes to seances, the @RuthlessOnFilm gang have rounded up the 15 best #Halloween movies to watch on Netflix… https://t.co/lFUQI7gWIP",FALSE,0,NA,2019-10-30T18:58:02Z,TRUE,NA,1189617472573456384,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RuthlessOnFilm,0,FALSE,FALSE,NA,NA
"RT @AKB48_staff: #村山チーム4「#手をつなぎながら」公演
ありがとうございました‼️

本日は #ハロウィン前夜祭 でした👻

見逃した方は、ぜひDMMオンデマンドでチェックして下さい🧐
https://t.co/vbvV2HclQz

🎃Happy Hall…",FALSE,0,NA,2019-10-30T18:58:01Z,FALSE,NA,1189617471327592450,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Apfv0uJm1vbVh4n,201,TRUE,FALSE,NA,NA
"RT @NintendoNYC: Stop by Thursday, 10/31 in your costume on #Halloween and receive a sweet treat from your friends at #NintendoNYC! https:/…",FALSE,0,NA,2019-10-30T18:58:01Z,FALSE,NA,1189617471218577408,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tiptoze4420,49,TRUE,FALSE,NA,NA
RT @BigPicturePress: It's #Halloween tomorrow 🎃To celebrate the season of spook we are giving away five #Anatomicum books with a tote bag!…,FALSE,0,NA,2019-10-30T18:58:01Z,FALSE,NA,1189617471059382279,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Edspire,108,TRUE,FALSE,NA,NA
"RT @StLouisBlues: Costumes ARE allowed at @Enterprise_Cntr tonight, but they must be family friendly and guests will need to remove any mas…",FALSE,0,NA,2019-10-30T18:58:01Z,FALSE,NA,1189617469587099649,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",James_Roche17,6,TRUE,FALSE,NA,NA
"RT @HealthyFla: #Halloween masks can sometimes obstruct a child’s vision, try non-toxic face paint and makeup whenever possible. #Halloween…",FALSE,0,NA,2019-10-30T18:58:00Z,FALSE,NA,1189617466017746950,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CommishDiaz,3,TRUE,FALSE,NA,NA
"RT @WWEPPorn: ♦️ R O T T E N ♦️ @RealBrookeAdams 🃏#HarleyQuinn 

#Halloween #Cosplay #Halloween19 https://t.co/4KqG6BGvjB",FALSE,0,NA,2019-10-30T18:58:00Z,FALSE,NA,1189617464486907904,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",eltondiniz86,20,TRUE,FALSE,NA,NA
Get 30% off until midnight tonight in my S6 shop! https://t.co/aRlbLhNmaf #theRDBcollection #society6 #cemetery #halloween #followyournola,FALSE,0,NA,2019-10-30T18:58:00Z,FALSE,NA,1189617464423931904,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RDBcollection,0,FALSE,FALSE,NA,NA
"RT @TurtleBeach: Enter our spOOky #Halloween giveaway for your chance to win #LuigisMansion3 and a Recon 70 headset!

👻 RT this tweet
👻 FOL…",FALSE,0,NA,2019-10-30T18:58:00Z,FALSE,NA,1189617463844950016,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",amethystangel80,312,TRUE,FALSE,NA,NA
Adding a little holiday flair to your usual posts and marketing tactics can revive your business and provide it wit… https://t.co/psxZbNWUfz,FALSE,0,NA,2019-10-30T18:57:59Z,TRUE,NA,1189617462343622662,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FactorFinders,0,FALSE,FALSE,NA,NA
RT @PopCrave: .@NickiMinaj and her husband slay #Halloween costume as Chucky and Tiffany. 🔪 https://t.co/8vtCoTiXBz,FALSE,0,NA,2019-10-30T18:57:59Z,FALSE,NA,1189617460531609606,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",grandemymiracle,93,TRUE,FALSE,NA,NA
"RT @Gone2theSnowDog: This is how Kira feels about her #halloween🎃 costume today. I don't think she likes it . 
.
.
#husky #huskyofinstagram…",FALSE,0,NA,2019-10-30T18:57:58Z,FALSE,NA,1189617456089747456,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",fiascockatiel,7,TRUE,FALSE,NA,NA
"RT @gailbrdnlibrary: Our spooky BOOk display as we prepare for #Halloween. 🎃
https://t.co/wyaOxhmPpZ
#GailBordenPL #LibraryFun https://t.co…",FALSE,0,NA,2019-10-30T18:57:58Z,FALSE,NA,1189617455242629121,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ehn_il,2,TRUE,FALSE,NA,NA
"RT @RedPilledTV: #HongKong protesters target party district on potentially hazardous #Halloween!

https://t.co/x7kaCXHdAm",FALSE,0,NA,2019-10-30T18:57:57Z,FALSE,NA,1189617454286278661,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",roQmist,1,TRUE,FALSE,NA,NA
"RT @sophiedraper9: This week I'll be sharing my #Halloween playlist for #Magpie. If you comment below &amp; retweet this message, on Halloween…",FALSE,0,NA,2019-10-30T18:57:57Z,FALSE,NA,1189617453598498816,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",polpows,192,TRUE,FALSE,NA,NA
Samhain eve. After 12 midnight tonight the veil between our worlds will be lifted until midnight November 1st.… https://t.co/koaxtM3TWq,FALSE,27,NA,2019-10-30T18:57:57Z,TRUE,NA,1189617452361105408,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Wiccateachings,10,FALSE,FALSE,NA,NA
"RT @Verz: #WhiteBoardWeather #WednesdayWisdom sponsored by @EatnPark @smileycookie #ThePlaceForSmiles 

A #Halloween 🎃 soaker ☔️ then windy…",FALSE,0,NA,2019-10-30T18:57:56Z,FALSE,NA,1189617450893168640,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DKamovitch,2,TRUE,FALSE,NA,NA
Howloween special with @teemeerc at @doorno1bar! #music #liveband #halloween #bandra #retroparty https://t.co/OesZGO3b7M,FALSE,0,NA,2019-10-30T18:57:56Z,FALSE,NA,1189617450305777664,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",thedjrussel,0,FALSE,FALSE,NA,NA
RT @kimata014: #halloween2019 #Halloween https://t.co/KMoAgq62WN,FALSE,0,NA,2019-10-30T18:57:54Z,FALSE,NA,1189617439308505090,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",miutuallove,52,TRUE,FALSE,NA,NA
"RT @TairaRyohey: 静香ちゃん！ハッピーハロウィン！
#Halloween https://t.co/F2JRRnYcsK",FALSE,0,NA,2019-10-30T18:57:54Z,FALSE,NA,1189617439149084672,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",icythainon,165,TRUE,FALSE,NA,NA
"RT @CDCTobaccoFree: This #Halloween, focus on enjoying quality time with loved ones to help you overcome cigarette cravings. https://t.co/J…",FALSE,0,NA,2019-10-30T18:57:54Z,FALSE,NA,1189617438914220032,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Armando_Ribeiro,9,TRUE,FALSE,NA,NA
RT @Ravenesk99: Decorate your Darkside with wicked #handmade #decor #etsy #halloween #gothic #skeletons #skulls #spiders #witchy #homedecor…,FALSE,0,NA,2019-10-30T18:57:53Z,FALSE,NA,1189617438356361216,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CharismaCrystal,2,TRUE,FALSE,NA,NA
"RT @insight_co_kr: 와... 이번 건 정말 미쳤다..

#할로윈 #아이들 #싫다고말해 #IDLE #Halloween
https://t.co/CyrSSreNB4",FALSE,0,NA,2019-10-30T18:57:53Z,FALSE,NA,1189617437035106304,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",reyta_soo,94,TRUE,FALSE,NA,NA
RT @PopCrave: .@NickiMinaj and her husband slay #Halloween costume as Chucky and Tiffany. 🔪 https://t.co/8vtCoTiXBz,FALSE,0,NA,2019-10-30T18:57:52Z,FALSE,NA,1189617432735944707,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jjaanx,93,TRUE,FALSE,NA,NA
"RT @creepybard: Today is your LAST CHANCE to get access to our special, limited time only recording of The Raven for Dreadtales! Just subsc…",FALSE,0,NA,2019-10-30T18:57:52Z,FALSE,NA,1189617431867731968,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",creepybard,1,TRUE,FALSE,NA,NA
"بكره بصور مقطع عن #Halloween Oct. 31

بيكون المقطع عن تاريخه، مناسبته وطقوسه 🦇 https://t.co/bfMTwHJxNO",FALSE,0,NA,2019-10-30T18:57:52Z,FALSE,NA,1189617431653900290,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ixAnas,0,FALSE,FALSE,NA,NA
"🎃#Halloween | Deseamos a todos, un Felíz día de Halloween #Telepasto20Años https://t.co/WtYUAIqu0J",FALSE,0,NA,2019-10-30T18:57:52Z,FALSE,NA,1189617430806614019,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",telepasto,0,FALSE,FALSE,NA,NA
RT @PopCrave: .@NickiMinaj and her husband slay #Halloween costume as Chucky and Tiffany. 🔪 https://t.co/8vtCoTiXBz,FALSE,0,NA,2019-10-30T18:57:52Z,FALSE,NA,1189617430051598336,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",harajukulevi,93,TRUE,FALSE,NA,NA
"RT @itzailee: 🎃HAPPY HALLOWEEN
#AILEE #에일리 #할로윈 #HALLOWEEN https://t.co/uPK1UmMAKs",FALSE,0,NA,2019-10-30T18:57:51Z,FALSE,NA,1189617425886543872,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",saprophyte_,498,TRUE,FALSE,NA,NA
"RT @SantaInc: Better dog photoshops:
#Halloween https://t.co/6ddU2ZlCqW https://t.co/YnpVnleX0k",FALSE,0,NA,2019-10-30T18:57:50Z,FALSE,NA,1189617422858358784,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",vintagegoddess,4,TRUE,FALSE,NA,NA
RT @KopiteD: RT to Scare the Shit out ov a #Barca fan #Halloween 😄😜👍🏻 https://t.co/c7Q8bML1oZ,FALSE,0,NA,2019-10-30T18:57:50Z,FALSE,NA,1189617422560567297,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",natalie_2917,4,TRUE,FALSE,NA,NA
"RT @taxfoundation: How does your state treat groceries, candy, and soda? 

#CandyCornDay #Halloween @janellecamm https://t.co/0AWEmB9ZVq",FALSE,0,NA,2019-10-30T18:57:49Z,FALSE,NA,1189617420194979840,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",UncleJoeTax,4,TRUE,FALSE,NA,NA
"RT @asmirny169: #ATEEZ #에이티즈 #YEOSANG #여상 #강여상  #sketch #ATEEZfanart #FANART #KPOP #kpopfanart  #Halloween 

Happy halloween~🎃 https://t.co…",FALSE,0,NA,2019-10-30T18:57:48Z,FALSE,NA,1189617415438721026,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",abracadawon,157,TRUE,FALSE,NA,NA
"RT @NintendoAmerica: It’s almost time for all the icky Inklings, occult Octolings, unnerving urchins, frightening flounders, and gruesome g…",FALSE,0,NA,2019-10-30T18:57:47Z,FALSE,NA,1189617411512852481,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",segafan131,739,TRUE,FALSE,NA,NA
"Preparando as comidinhas de amanhã.  Você vem? 👻 #Halloween #diadasbruxas em Curitiba, Paraná https://t.co/hH5ZDTv1du",FALSE,0,NA,2019-10-30T18:57:47Z,FALSE,NA,1189617410929823745,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",mafosouza,0,FALSE,FALSE,-49.27634239,-25.42895452
Vampire bats resting before the big day. #Halloween #Photography #Spooky #Skylum #Letsaccent… https://t.co/ENIrSmAIfq,FALSE,1,NA,2019-10-30T18:57:47Z,TRUE,NA,1189617410518781952,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",StrategicPlanet,0,FALSE,FALSE,NA,NA
"RT @the_real_pamela: Ready for #Halloween 
via @the_real_pamela @SOHP_com https://t.co/buWRvQ4dDY",FALSE,0,NA,2019-10-30T18:57:46Z,FALSE,NA,1189617408933277696,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TaterIsHappy,2,TRUE,FALSE,NA,NA
"RT @NintendoAmerica: It’s almost time for all the icky Inklings, occult Octolings, unnerving urchins, frightening flounders, and gruesome g…",FALSE,0,NA,2019-10-30T18:57:46Z,FALSE,NA,1189617408614506498,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jewggalo,739,TRUE,FALSE,NA,NA
.@NickiMinaj and her husband slay #Halloween costume as Chucky and Tiffany. 🔪 https://t.co/8vtCoTiXBz,FALSE,660,NA,2019-10-30T18:57:46Z,FALSE,NA,1189617406282473472,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PopCrave,93,FALSE,FALSE,NA,NA
RT @MamiGonzalez23: Monsters Inc 💖💚💙 #Halloween #Family https://t.co/ghIDXbK2aL,FALSE,0,NA,2019-10-30T18:57:45Z,FALSE,NA,1189617403912708097,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CamHam42,2400,TRUE,FALSE,NA,NA
"RT @iwasakikoji0326: 後輩のハロウィーンが本格的すぎて、もう尊敬の眼差しで見てしまう⛄️✨

#Halloween https://t.co/9NczI0VCyJ",FALSE,0,NA,2019-10-30T18:57:45Z,FALSE,NA,1189617403174350848,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",EmkkT8,5,TRUE,FALSE,NA,NA
"Hace 2 o 3 años disfrazados de Shedims. 👻 ⠀
📸 @im_thewolf 
⠀
#Halloween #demonio #shedim #creepy https://t.co/iWgqt0LvkS",FALSE,0,NA,2019-10-30T18:57:45Z,FALSE,NA,1189617402058805248,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",AdanZetina,0,FALSE,FALSE,NA,NA
"RT @mikandynothem: Just when ISIS thought pulling U.S. troops would make them safe, Abu Bakr al-Baghdadi and successor were,""Terminated by…",FALSE,0,NA,2019-10-30T18:57:44Z,FALSE,NA,1189617399429025792,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kelly_ramona,149,TRUE,FALSE,NA,NA
"RT @Deluna_nare: #Halloween 
 할로윈 구마즈 https://t.co/CguC9ozjzv",FALSE,0,NA,2019-10-30T18:57:44Z,FALSE,NA,1189617397591789568,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Den_Till,10,TRUE,FALSE,NA,NA
RT @Ravenesk99: Wicked convertible clutch! #halloween #handmade #handbags #gothic #purse #etsy #etsysgonegothic #skulls #ravenesk #ravenesk…,FALSE,0,NA,2019-10-30T18:57:44Z,FALSE,NA,1189617397461852161,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CharismaCrystal,2,TRUE,FALSE,NA,NA
"RT @rin7914: #Halloween
がおー🐺 https://t.co/xAJrlksjni",FALSE,0,NA,2019-10-30T18:57:44Z,FALSE,NA,1189617396673216512,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shimonu_kenzen,2895,TRUE,FALSE,NA,NA
"RT @Readygov: Drivers: Consider these road safety tips as you drive during #Halloween.

🚸 Watch for kids walking on the roadways or wearing…",FALSE,0,NA,2019-10-30T18:57:43Z,FALSE,NA,1189617396375605248,NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",AlexandriaVAOEM,3,TRUE,FALSE,NA,NA
"RT @spaceshipsporn: Dead Space (2008): Gloomy halls and corridors, art by Jason Courtney.
#Halloween https://t.co/15VD6qGs7e",FALSE,0,NA,2019-10-30T18:57:43Z,FALSE,NA,1189617394391629824,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",superscrungus,4,TRUE,FALSE,NA,NA
RT @0Nichkhun0: #นิชคุณ #Nichkhun ท่านนิชคุณมาแล้วจ้าได้โปรดอย่าดุมากนะ 555 #Halloween #halloween2019 อิอิ https://t.co/sYucz2jGbw,FALSE,0,NA,2019-10-30T18:57:43Z,FALSE,NA,1189617393300992000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",guitar_nolove,3,TRUE,FALSE,NA,NA
RT @DrGeorgeBurdell: #Halloween https://t.co/qEMYTeC5Uk,FALSE,0,NA,2019-10-30T18:57:43Z,FALSE,NA,1189617393183551488,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",CargoShortLife,1,TRUE,FALSE,NA,NA
"RT @buitengebieden_: Can’t.. stop.. laughing.. 😂

#Halloween https://t.co/JcjP6EUfuX",FALSE,0,NA,2019-10-30T18:57:42Z,FALSE,NA,1189617390847483904,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JavierSpanic,305,TRUE,FALSE,NA,NA
RT @stgo_naty: Creo que el experimento salió mal...#Halloween #halloween2019 https://t.co/fAPExbyg4K,FALSE,0,NA,2019-10-30T18:57:41Z,FALSE,NA,1189617387424890881,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",crvrmaldonado,139,TRUE,FALSE,NA,NA
RT @byMorganWright: LOOK😍!! I just finished animating another book cover &amp; I can’t stop staring at it🤩!! Thank you to @kale_night for letti…,FALSE,0,NA,2019-10-30T18:57:41Z,FALSE,NA,1189617385310998530,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TheREALPandora1,16,TRUE,FALSE,NA,NA
"RT @NintendoAmerica: It’s almost time for all the icky Inklings, occult Octolings, unnerving urchins, frightening flounders, and gruesome g…",FALSE,0,NA,2019-10-30T18:57:41Z,FALSE,NA,1189617384254070785,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",carfegon,739,TRUE,FALSE,NA,NA
"RT @Patriots: Movie characters, super heroes, tricks + treats. 

#Patriots host annual #Halloween party for pediatric cancer patients: http…",FALSE,0,NA,2019-10-30T18:57:40Z,FALSE,NA,1189617383738097664,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",el_docjulio21,39,TRUE,FALSE,NA,NA
"RT @habakura54: 🦇ヴァンパイアメイドさん🦇
#ハロウィン #Halloween https://t.co/Q0zi4IB0uB",FALSE,0,NA,2019-10-30T18:57:40Z,FALSE,NA,1189617383629086725,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BradshawDesaree,281,TRUE,FALSE,NA,NA
"RT @BroadbandInter1: #HappyHalloween 
#halloweencostume 
#HalloweenPrepIn5Words #Halloween
#Bispus
#Internet #discount #discountoffer 
#TV…",FALSE,0,NA,2019-10-30T18:57:40Z,FALSE,NA,1189617383196856320,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AskewMundt,16,TRUE,FALSE,NA,NA
"RT @SantaInc: More dog photoshops that are better than Trump's:
#Halloween https://t.co/hSTrAqBE3j",FALSE,0,NA,2019-10-30T18:57:40Z,FALSE,NA,1189617383150882818,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",vintagegoddess,1,TRUE,FALSE,NA,NA
@unknown_meuknow @Doomsday3m @Jo_Lloyd8 @soccermomgta @Wewillrocku66 @LauraGilligan7 @Dragonboy75 @nowayjeff… https://t.co/1Fv1t1r29C,FALSE,5,unknown_meuknow,2019-10-30T18:57:40Z,TRUE,1189611704713269248,1189617380315451393,2769464967,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LuisLuiskiss1,0,FALSE,FALSE,NA,NA
